tag,episode,step,reward,throughput,normalized_throughput,timeout_rate,ip4-input,ip6-input,nat44-ed-in2out,nat44-ed-in2out-slowpath,arp-input,ip4-receive,ip4-mfib-forward-lookup,loop0-output,arp_loss_rate,icmp_loss_rate,igmpv2_loss_rate,host_packet_loss_rate
_train_checkpoint_50000_steps,4242,14,0.7395662187618506,5179167,0.739881,0.0000062956247629882445,256,240,240,128,8,4,4,16,0,0,0,0.0026175869120654395
_train_checkpoint_50000_steps,4242,15,0.6993095917413887,4907942,0.7011345714285714,0.000036499593743652244,256,240,240,240,8,4,16,16,0,0,0,0.015371404036066981
_train_checkpoint_50000_steps,4242,16,0.7111850590828924,4980861,0.7115515714285714,0.000007330246913580247,256,240,240,240,8,4,16,16,0,0,0.0030120481927710845,0
_train_checkpoint_50000_steps,4242,17,0.6542480910391141,4593937,0.6562767142857143,0.00004057246493200557,256,240,240,48,8,4,16,8,0,0,0.017111315547378107,0
_train_checkpoint_50000_steps,4242,18,0.5359959698383665,3799843,0.5428347142857143,0.00013677488894695583,256,240,240,240,8,4,16,16,0,0,0.056995387656490225,0
_train_checkpoint_50000_steps,4242,19,0.7167252949914517,5018150,0.7168785714285715,0.000003065528742397489,256,240,240,240,8,4,16,16,0,0,0.0012531328320802004,0
_train_checkpoint_50000_steps,4242,20,0.6344724285714286,4441307,0.6344724285714286,0,256,240,240,128,8,4,4,16,0,0,0,0
_train_checkpoint_50000_steps,4242,21,0.5400474285714286,3780332.0000000005,0.5400474285714286,0,256,240,240,128,8,4,4,16,0,0,0,0
_train_checkpoint_50000_steps,4242,22,0.680483,4763381,0.680483,0,256,240,240,128,8,4,4,16,0,0,0,0
_train_checkpoint_50000_steps,4242,23,0.609521,4266647,0.609521,0,256,208,240,128,8,4,4,16,0,0,0,0
_train_checkpoint_50000_steps,4242,24,0.6536452857142857,4575517,0.6536452857142857,0,256,240,240,128,8,4,4,16,0,0,0,0
_train_checkpoint_100000_steps,4250,1,0.524849582465901,3874216,0.5534594285714286,0.0005721969221105528,256,240,240,128,8,8,16,16,0,0.006964091403699674,0.10026212319790301,0.13466579292267367
_train_checkpoint_100000_steps,4250,2,0.41104318391545724,3213033,0.45900471428571427,0.0009592306074051408,256,240,240,128,8,8,16,16,0,0.011815252416756176,0.16120365394948952,0.24067114093959732
_train_checkpoint_100000_steps,4250,3,0.4393717331418581,3379156,0.4827365714285714,0.0008672967657342657,256,240,240,128,8,8,16,16,0,0.013003408660522662,0.13731192312555315,0.22011385199240988
_train_checkpoint_100000_steps,4250,4,0.3826058176376696,3077813,0.43968757142857146,0.0011416350758180367,256,240,240,128,8,8,16,16,0,0.02761204384626058,0.2037473976405274,0.25539568345323743
_train_checkpoint_100000_steps,4250,5,0.7214490844420706,5064085,0.7234407142857143,0.000039832596872875595,256,240,240,128,8,8,16,16,0,0,0.005413057961359094,0.011357942208117588
_train_checkpoint_100000_steps,4250,6,0.6321993361744348,4483564,0.6405091428571429,0.00016619613365416165,256,240,240,128,8,8,16,16,0,0,0.026308291385696646,0.044273795980280625
_train_checkpoint_100000_steps,4250,7,0.690788949758482,4864865,0.6949807142857143,0.00008383529054464467,256,240,240,128,8,8,16,16,0.00008729050279329609,0,0.013723776223776223,0.021702984160322045
_train_checkpoint_100000_steps,4250,8,0.6189601734466513,4401568,0.6287954285714286,0.00019670510249554366,256,192,240,128,8,8,16,16,0,0,0.03155686910096291,0.050978520286396184
_train_checkpoint_100000_steps,4250,9,0.7290944264746322,5113530,0.7305042857142857,0.000028197184793070258,256,240,240,128,8,8,16,16,0,0,0.0038000826104915325,0.008091817356122534
_train_checkpoint_100000_steps,4250,10,0.7124886946616319,5007572,0.7153674285714285,0.000057574678195932005,256,240,240,128,8,8,16,16,0,0,0.009692083369071104,0.014902363823227132
_train_checkpoint_100000_steps,4250,11,0.6925103200926256,4866256,0.6951794285714286,0.00005338216957605985,256,192,240,128,8,8,16,16,0,0,0,0.02249630852080257
_train_checkpoint_100000_steps,4250,12,0.45961702684661154,3385564,0.483652,0.0004806994630677696,256,192,240,128,8,8,16,16,0.0011206574523720584,0.00805851723282916,0,0.1926514399205561
_train_checkpoint_100000_steps,4250,13,0.443068575785268,3280870,0.46869571428571427,0.0005125427700089259,256,192,240,128,8,8,16,16,0,0.0009088548428979486,0,0.21715991692627207
_train_checkpoint_100000_steps,4250,14,0.5212549282527602,3737944.9999999995,0.5339921428571428,0.0002547442920876525,256,192,240,128,8,8,16,16,0,0,0,0.10758277771499604
_train_checkpoint_100000_steps,4250,15,0.5922701430915819,4203585,0.6005121428571428,0.00016483999531121792,256,192,240,128,8,8,4,16,0,0,0,0.06974400322515621
_train_checkpoint_100000_steps,4250,16,0.6996441428571428,4897509,0.6996441428571428,0,256,192,240,128,8,8,4,16,0,0,0,0
_train_checkpoint_100000_steps,4250,17,0.6528842857142857,4570190,0.6528842857142857,0,256,192,240,128,8,8,4,16,0,0,0,0
_train_checkpoint_100000_steps,4250,18,0.505096627712776,3535856.9999999995,0.5051224285714285,0.0000005160171730515191,256,192,240,128,8,8,4,16,0,0.00011988970147464332,0,0
_train_checkpoint_100000_steps,4250,19,0.5040604285714285,3528422.9999999995,0.5040604285714285,0,256,192,240,128,8,8,4,16,0,0,0,0
_train_checkpoint_100000_steps,4250,20,0.6990362325593084,4903836,0.700548,0.000030235348813831925,256,192,240,128,8,8,16,16,0,0,0.013005272407732865,0
_train_checkpoint_100000_steps,4250,21,0.7152201428571429,5006541,0.7152201428571429,0,256,192,240,128,8,8,16,16,0,0,0,0
_train_checkpoint_100000_steps,4250,22,0.6425568571428572,4497898,0.6425568571428572,0,256,192,240,128,8,8,16,16,0,0,0,0
_train_checkpoint_100000_steps,4250,23,0.6796487142857143,4757541,0.6796487142857143,0,256,192,240,128,8,8,16,16,0,0,0,0
_train_checkpoint_100000_steps,4250,24,0.7215781428571428,5051047,0.7215781428571428,0,256,240,240,128,8,8,16,16,0,0,0,0
